id,city,region,country_name,latitude,longitude,Genealogical researcher,GLAM professional,Government employee,Legal researcher,Member of the general public,Post-secondary researcher,Student,Teacher,Other Identification,Computer Science,Digital Humanities,Education,Environment/Climate,Gender Studies,Genealogy,Geography,Health,History,Indigenous Land Claims,Indigenous Studies,Information Science,Law,Linguistics,Literature,Political Science,Other Interest
118545979473,Summerside,Prince Edward Island,CA,46.3912,-63.7887,0,0,0,0,1,0,0,0,textile interest,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118545977912,West Kelowna,British Columbia,CA,49.8625,-119.5833,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118545967930,Toronto,Ontario,CA,43.7064,-79.3986,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118545958183,Stonegate,Colorado,US,39.5308,-104.8039,0,0,0,0,1,0,0,0,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
118545950467,Edmonton,Alberta,CA,53.5931,-113.4077,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
118545917529,Kamloops,British Columbia,CA,50.6665,-120.3192,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,library  information & technology
118545917465,L'Ange-Gardien,Quebec,CA,46.9198,-71.0825,0,0,0,0,1,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118545917006,Saskatoon,Saskatchewan,CA,52.1324,-106.6689,0,0,0,0,0,0,1,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
118545912999,Toronto,Ontario,CA,43.7064,-79.3986,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118545910596,Magog,Quebec,CA,45.2668,-72.1491,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118545899327,Calgary,Alberta,CA,51.0501,-114.0853,0,0,0,0,0,0,0,0,freelance writer and historian,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118545891738,Halifax,Nova Scotia,CA,44.6427,-63.5769,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118545887942,Ottawa,Ontario,CA,45.4112,-75.6981,1,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,
118545885245,Sunny Corner,New Brunswick,CA,46.9334,-65.8154,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118545872856,Ottawa,Ontario,CA,45.4112,-75.6981,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118545854126,Ottawa,Ontario,CA,45.4112,-75.6981,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118545852563,Toronto,Ontario,CA,43.7064,-79.3986,1,0,0,0,0,0,0,0,historian,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,
118545834036,Indianapolis,Indiana,US,39.7684,-86.158,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118545821330,Sooke,British Columbia,CA,48.3746,-123.7276,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
118545810816,Barrie,Ontario,CA,44.4001,-79.6663,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118545809383,Richmond Hill,Ontario,CA,43.8711,-79.4373,0,0,0,0,0,0,0,1,,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,
118545796010,Toronto,Ontario,CA,43.7064,-79.3986,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118545794507,Montréal,Quebec,CA,45.5088,-73.5878,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118545793080,Toronto,Ontario,CA,43.7064,-79.3986,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
118545781747,Calgary,Alberta,CA,51.0501,-114.0853,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
118545781131,Winnipeg,Manitoba,CA,49.8844,-97.147,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118545770515,Calgary,Alberta,CA,51.0501,-114.0853,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118545768598,Norfolk County,Ontario,CA,42.8334,-80.383,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118545767175,Edmonton,Alberta,CA,53.5501,-113.4687,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
118545750983,Surrey,British Columbia,CA,49.1063,-122.8251,1,0,0,0,1,0,0,0,,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,
118545750643,Halifax,Nova Scotia,CA,44.6344,-63.5822,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
118545743112,Orillia,Ontario,CA,44.6087,-79.4207,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118545740019,Halifax,Nova Scotia,CA,44.662,-63.6017,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118545731355,Toronto,Ontario,CA,43.7064,-79.3986,0,0,0,0,1,0,0,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
118545702760,Fergus,Ontario,CA,43.706,-80.3776,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118545697135,Ajax,Ontario,CA,43.8501,-79.0329,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118545686766,Vancouver,British Columbia,CA,49.2833,-123.1298,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118545675809,Belleville,Ontario,CA,44.1668,-77.3828,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
118545636431,Stonegate,Colorado,US,39.5308,-104.8039,0,0,0,0,1,0,0,0,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
118545616872,Ottawa,Ontario,CA,45.4112,-75.6981,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118545606907,Winnipeg,Manitoba,CA,49.8844,-97.147,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118545585909,Peterborough,Ontario,CA,44.3001,-78.3162,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118545582696,Pueblo,Colorado,US,38.2544,-104.6091,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
118545579497,Winnipeg,Manitoba,CA,49.8844,-97.147,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118545578328,Ottawa,Ontario,CA,45.4112,-75.6981,1,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118545571505,Vancouver,British Columbia,CA,49.2497,-123.1193,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118545567783,Nanaimo,British Columbia,CA,49.1664,-123.94,0,0,1,0,1,0,0,0,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,
118545559046,Calgary,Alberta,CA,51.0501,-114.0853,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118545551923,London,Ontario,CA,42.9834,-81.233,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
118545530367,Panama City,Colón,PA,9.334,-79.8917,0,0,0,0,0,0,0,0,san blas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118545526311,Escondido,California,US,33.1192,-117.0864,0,0,0,0,1,1,0,0,,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,
118545492239,Toronto,Ontario,CA,43.7064,-79.3986,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118545491344,Toronto,Ontario,CA,43.7064,-79.3986,1,0,0,0,1,0,0,0,writer,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,
118545490630,Montréal,Quebec,CA,45.5088,-73.5878,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
118545430799,Greater Sudbury,Ontario,CA,46.49,-80.99,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118545426557,Vaughan,Ontario,CA,43.8361,-79.4983,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
118545420705,St. John's,Newfoundland and Labrador,CA,47.5649,-52.7093,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
118545362509,Toronto,Ontario,CA,43.7064,-79.3986,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118545347597,London,England,GB,51.5012,-0.0986,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118545324778,Istanbul,Istanbul,TR,41.0138,28.9497,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118545219049,Vancouver,British Columbia,CA,49.2819,-123.119,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,
118545200176,Faisalabad,Punjab,PK,31.4155,73.0897,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118545179546,South Huron,Ontario,CA,43.3168,-81.5165,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118545176360,Tofino,British Columbia,CA,49.1531,-125.9074,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,
118545170234,Regina,Saskatchewan,CA,50.4501,-104.6178,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118545166646,Wasaga Beach,Ontario,CA,44.5168,-80.0164,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118545163417,Richmond,British Columbia,CA,49.17,-123.1368,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118545157168,Gibsons,British Columbia,CA,49.3954,-123.5055,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118545145399,Pittsburgh,Pennsylvania,US,40.4406,-79.9959,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118545139927,Toronto,Ontario,CA,43.7064,-79.3986,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118545138008,Cedar Rapids,Iowa,US,42.0083,-91.6441,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118545122660,White Rock,British Columbia,CA,49.0205,-122.7951,1,0,0,0,1,0,0,0,,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,
118545092833,Calgary,Alberta,CA,51.0501,-114.0853,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118545087722,Toronto,Ontario,CA,43.7064,-79.3986,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118545083711,Newmarket,Ontario,CA,44.0501,-79.4663,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118545079258,Kemptville,Ontario,CA,45.0168,-75.641,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118545071317,Oshawa,Ontario,CA,43.9001,-78.8496,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118545068979,Tokyo,Tokyo,JP,35.6895,139.6917,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118545067080,Fredericton,New Brunswick,CA,45.9454,-66.6656,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118545066731,St. Catharines,Ontario,CA,43.1713,-79.2427,1,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118545061522,Cranbrook,British Columbia,CA,49.4999,-115.7688,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118545060740,Norfolk County,Ontario,CA,42.8334,-80.383,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118545060589,Ottawa,Ontario,CA,45.4112,-75.6981,1,0,0,0,0,1,0,1,,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,
118545060025,Lively,Ontario,CA,46.4334,-81.1497,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118545059603,Ottawa,Ontario,CA,45.4112,-75.6981,0,0,0,0,1,0,0,0,my own family genealogy ,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,
118545059518,Greater Sudbury,Ontario,CA,46.49,-80.99,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118545056718,Espanola,Ontario,CA,46.2584,-81.7665,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,
118545055402,Solon,Maine,US,44.9495,-69.8584,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118545053729,Alexandria Bay,New York,US,44.3359,-75.9177,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,
118545051162,Toronto,Ontario,CA,43.7064,-79.3986,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118545050822,Toronto,Ontario,CA,43.7064,-79.3986,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118545049505,Niagara Falls,Ontario,CA,43.1001,-79.0663,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118545047721,New York City,New York,US,40.7143,-74.006,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118545042300,Ottawa,Ontario,CA,45.4112,-75.6981,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118545040189,Ottawa,Ontario,CA,45.4112,-75.6981,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118545036567,Toms River,New Jersey,US,39.9537,-74.1979,1,0,0,0,1,0,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118545031641,Greater Sudbury,Ontario,CA,46.49,-80.99,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118545029646,New York City,New York,US,40.7143,-74.006,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118545027761,Etobicoke,Ontario,CA,43.6442,-79.5699,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,old town post offices and postal history
118545027550,Hanover,Ontario,CA,44.1501,-81.033,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,
118545026925,Owen Sound,Ontario,CA,44.5672,-80.9435,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118545026791,Toronto,Ontario,CA,43.7064,-79.3986,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118545024306,Toronto,Ontario,CA,43.7064,-79.3986,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118545015206,Oshawa,Ontario,CA,43.9001,-78.8496,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118545010693,Fort St. John,British Columbia,CA,56.2499,-120.8529,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118545004965,Detroit,Michigan,US,42.3314,-83.0457,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118544992412,Highland Lake,New Jersey,US,41.1768,-74.4565,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118544981498,Toronto,Ontario,CA,43.7064,-79.3986,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,material culture
118544980970,Mississauga,Ontario,CA,43.5789,-79.6583,0,0,0,0,0,1,0,0,,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,human resources
118544971923,Montréal,Quebec,CA,45.5088,-73.5878,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118544962335,Toronto,Ontario,CA,43.7064,-79.3986,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
118544934201,Toronto,Ontario,CA,43.7064,-79.3986,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
118544928282,Indianapolis,Indiana,US,39.7684,-86.158,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118544927161,Toronto,Ontario,CA,43.7064,-79.3986,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118544923605,Durham,North Carolina,US,35.9781,-78.8439,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118544922102,Victor,Montana,US,46.4166,-114.1501,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118544920396,New York City,New York,US,40.7143,-74.006,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118544907978,Calgary,Alberta,CA,51.0501,-114.0853,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118544904796,Lewiston,Idaho,US,46.4166,-117.0177,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118544904452,Sherwood Park,Alberta,CA,53.5168,-113.3187,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118544894940,Seattle,Washington,US,47.6062,-122.3321,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118544885582,Toronto,Ontario,CA,43.5637,-79.7202,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118544880302,Calgary,Alberta,CA,51.0501,-114.0853,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,english
118544878344,Ottawa,Ontario,CA,45.4112,-75.6981,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118544870907,Cobourg,Ontario,CA,43.9598,-78.1651,1,0,0,0,1,0,0,0,,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,
118544867102,Rosenberg,Texas,US,29.5572,-95.8086,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,
118544864877,Montréal,Quebec,CA,45.5088,-73.5878,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,
118544856879,Ottawa,Ontario,CA,45.4112,-75.6981,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118544842298,Toronto,Ontario,CA,43.7064,-79.3986,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118544829886,Birmingham,England,GB,52.4814,-1.8998,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118544827501,Edmonton,Alberta,CA,53.5501,-113.4687,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118544825789,South San Francisco,California,US,37.6547,-122.4077,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,numismatics
118544814723,Ottawa,Ontario,CA,45.4112,-75.6981,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118544809654,Toronto,Ontario,CA,43.7064,-79.3986,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118544797955,Monroe,Michigan,US,41.908,-83.4719,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118544797883,Toronto,Ontario,CA,43.7064,-79.3986,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118544792868,Middleborough,Massachusetts,US,41.8932,-70.9112,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118544792446,Fort McMurray,Alberta,CA,56.7268,-111.381,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,
118544772367,Amherst,Nova Scotia,CA,45.8334,-64.1987,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,religion and philosophy
118544766998,Nanaimo,British Columbia,CA,49.1664,-123.94,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118544747758,Toronto,Ontario,CA,43.7064,-79.3986,0,0,0,1,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,
118544692012,Regina,Saskatchewan,CA,50.4501,-104.6178,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118544668856,London,Ontario,CA,42.9834,-81.233,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118544659596,Montréal,Quebec,CA,45.5088,-73.5878,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
118544655862,Mississauga,Ontario,CA,43.5789,-79.6583,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118544652974,Ottawa,Ontario,CA,45.4112,-75.6981,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,
118544645600,Oneida,New York,US,43.0926,-75.6513,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118544641123,Edmonton,Alberta,CA,53.5501,-113.4687,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
118544628201,Carmichael,California,US,38.6171,-121.3283,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118544618375,Vaughan,Ontario,CA,43.8361,-79.4983,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,
118544606554,Moncton,New Brunswick,CA,46.0945,-64.7965,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118544567119,St. John's,Newfoundland and Labrador,CA,47.5649,-52.7093,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118544553659,Paramount,California,US,33.8895,-118.1598,1,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118544552644,Brampton,Ontario,CA,43.6834,-79.7663,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family history
118544541950,Montréal,Quebec,CA,45.5088,-73.5878,0,0,0,0,1,0,0,0,data scientist,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,
118544538246,Toronto,Ontario,CA,43.7064,-79.3986,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118544534620,Winnipeg,Manitoba,CA,49.8844,-97.147,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
118544527830,Listowel,Ontario,CA,43.7334,-80.9497,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118544513040,Troy,Michigan,US,42.6056,-83.1499,1,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118544512915,Richmond Hill,Ontario,CA,43.8711,-79.4373,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118544506656,Toronto,Ontario,CA,43.739,-79.4692,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118544494303,Toronto,Ontario,CA,43.7064,-79.3986,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
118544470371,Kitchener,Ontario,CA,43.4254,-80.5112,1,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,theology (christian)
118544390618,Vancouver,British Columbia,CA,49.2497,-123.1193,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
118544382811,Toronto,Ontario,CA,43.7064,-79.3986,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118544322352,Vancouver,British Columbia,CA,49.2497,-123.1193,0,0,1,0,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118544277976,Trois-Rivières,Quebec,CA,46.3451,-72.5477,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118544255178,Regina,Saskatchewan,CA,50.4501,-104.6178,0,0,0,0,1,0,0,0,curious,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,shelters.
118544245360,Edmonton,Alberta,CA,53.5501,-113.4687,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118544244713,Montréal,Quebec,CA,45.5088,-73.5878,0,0,0,0,0,0,1,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
118544229655,Halifax,Nova Scotia,CA,44.6427,-63.5769,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
118544227414,Kansas City,Missouri,US,39.0997,-94.5786,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
