id,city,region,country_name,latitude,longitude,Genealogical researcher,GLAM professional,Government employee,Legal researcher,Member of the general public,Post-secondary researcher,Student,Teacher,Other Identification,Computer Science,Digital Humanities,Education,Environment/Climate,Gender Studies,Genealogy,Geography,Health,History,Indigenous Land Claims,Indigenous Studies,Information Science,Law,Linguistics,Literature,Political Science,Other Interest
1.1855E+11,Milton,Ontario,CA,43.5168,-79.8829,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1.1855E+11,Newmarket,Ontario,CA,44.0501,-79.4663,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1.1855E+11,Collingwood,Ontario,CA,44.4834,-80.2164,1,0,0,0,1,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
1.1855E+11,Ottawa,Ontario,CA,45.4112,-75.6981,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1.1855E+11,Toronto,Ontario,CA,43.7064,-79.3986,1,0,0,0,1,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
1.1855E+11,Ajax,Ontario,CA,43.8501,-79.0329,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,linguistics and shorthand systems
1.1855E+11,Pembroke,Ontario,CA,45.8168,-77.1162,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1.1855E+11,Toronto,Ontario,CA,43.7064,-79.3986,0,0,0,0,0,0,0,0,local historian,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,
1.1855E+11,Fergus,Ontario,CA,43.706,-80.3776,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1.1855E+11,Mississauga,Ontario,CA,43.5789,-79.6583,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
1.1855E+11,Norfolk County,Ontario,CA,42.8334,-80.383,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1.1855E+11,Toronto,Ontario,CA,43.7064,-79.3986,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
1.1855E+11,Toronto,Ontario,CA,43.7064,-79.3986,0,0,0,0,0,0,1,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1.1855E+11,Peterborough,Ontario,CA,44.3001,-78.3162,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
